"Data Source","World Development Indicators",

"Last Updated Date","2021-07-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"IDA total","IDA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","145.14817970746","192.881404673193","236.713174580292","233.180066123001","234.23897201565","267.090495223328","284.82792232198","347.445335543204","551.548271946122","508.916628022366","413.361543441071","367.128950797746","362.324826594274","345.609271776035","345.472975581262","353.012713803592","323.148859779238","339.018263298225","343.085358284718","326.736819087266","297.216167674303","280.698896867216","315.59803885596","345.042594604555","349.347445143685","351.834056839149","355.689468648403","373.399188812243","364.67553368059","383.398925833349","416.267719612761","470.024150324913","525.759347322139","623.343977941158","711.90613129322","830.235933284924","823.557615152677","905.982707905545","978.556109238832","1049.9245048264","1138.0778845972","1206.08640238504","1201.61051732833","1145.9365842087","1146.4883551281","1176.25492004506","1206.02525020836","",
"IDA blend","IDB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","185.23087604558","160.692251916507","172.178863020254","171.217357486413","221.416187470603","262.148625420561","307.648138864842","310.047269768134","337.937384767376","354.195991724529","456.085477940718","976.144123367811","880.273774308473","643.202205060269","527.724974336788","503.405408565064","450.307004648511","436.215688297837","449.788836273147","397.508812842867","410.499434025874","422.520479805924","404.554174102959","346.057497307452","354.12121943908","401.004473568712","432.114187396727","435.315353104165","424.920490264839","434.311538597356","452.2799501874","454.70296961942","494.528921202518","538.595395735162","629.677639870426","723.311071568558","910.706800641753","1024.40059054655","1171.04867751917","1108.01723772885","1235.96515412814","1363.85212692277","1499.81166241056","1611.50272138498","1726.43114181351","1674.91873125454","1536.86898856934","1468.72643936422","1466.68380329776","1478.23842010123","",
"Indonesia","IDN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","72.9284808593893","72.0939985466351","80.4790437580563","113.982010618812","158.820555694526","187.335650060453","225.640110207568","265.437979719329","295.224714124633","242.078908926756","353.543908473194","439.301676607168","491.743133053444","421.34000781054","428.947550397909","428.992105394875","410.656364133878","370.27676794168","411.647359893937","443.428417968535","480.702424263503","542.610033266672","584.750056506728","724.75434330804","813.722630010847","910.735047939283","1006.85163661948","942.483705375242","393.067647961189","555.49336763926","634.473797009857","542.598693018126","669.064657892901","785.198394714643","824.779784817768","886.010168625373","1133.14671559959","1327.30252187931","1550.47594717871","1676.91120498955","2338.74169587153","2700.79131973504","2771.87839371478","2728.7078838377","2625.7247451564","2561.36722582934","2819.51356740776","3037.63768732221","3085.96981205508","3280.30755144595","",
"IDA only","IDX","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","298.313648037423","287.367550325059","280.299167586947","277.443556738254","284.809936583352","291.05801129692","299.734609343808","303.382458542882","286.556335161223","304.654846379898","303.992974545578","288.259918115663","275.251182534464","243.928883668018","272.666377772438","301.586153208336","306.520924436296","316.07798788444","316.638062883672","334.62440482181","319.303922471064","326.216279373072","353.327010042232","386.649587783194","421.710174929349","469.571597858186","545.184701233249","650.258530396806","678.115597121705","735.075338310376","780.974394955457","817.430394222301","893.435558438186","936.067533429392","957.159358585866","946.442479126605","985.398902394125","1033.47598346561","1073.99369988965","",
"Isle of Man","IMN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","104.179874444931","109.753983415023","113.766311025443","133.045271685001","150.32354900435","143.202936405346","146.235217903125","168.17538408622","186.104429092063","201.80475651194","242.025348858707","242.480597877394","243.495795130834","259.500261699997","245.698260116597","261.179936750842","275.397823489564","300.529107448254","312.008988479056","303.834722501222","321.328674790211","262.918211034363","275.480800800953","262.699592456541","303.739199077571","327.804836307235","352.195735531902","364.994276247037","366.050595765994","389.901482605096","386.97880748172","395.363369541613","412.876350791344","480.169000793052","548.284277310933","621.634025742886","700.501669734139","891.354655066871","850.845896231549","954.946968687979","1172.92759811917","1258.66729677703","1249.08479770369","1249.51585920849","1368.60201104455","1405.46871267794","1505.79459421312","1734.58342289155","1752.68632781539","1821.96092080272","",
"Not classified","INX","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","1443.5988272857","1649.94702622418","2015.11802136518","2324.63665611111","2393.77076578993","2852.4103336816","2759.33047998653","3185.62884358692","3974.94804153243","4861.89854449544","5624.76367481707","5302.31489597724","5303.36631344326","5008.53645055908","4735.76217209052","4938.24417310828","6733.26821668059","7957.19187404124","8805.28640279266","9048.10510488147","11507.8168789885","11542.4090525795","12706.7621725576","11912.8779850151","12930.6098468339","15297.2341062858","16759.5587171907","17853.5189359025","19066.2706552454","19938.0563065731","19855.4776464708","20858.0064058802","23537.7844751603","30500.595865197","35121.5323299272","37274.8632114101","39714.8484651706","44474.4228460909","44643.2108758861","36160.8227027509","33850.5875327111","34834.704062284","32364.9719157628","35864.5416040039","38682.5828527676","34376.0052045648","36594.1486190937","38097.5436940357","41915.9997626926","43036.406861696","",
"Iran, Islamic Rep.","IRN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","1421.50763359633","1830.94253384375","2003.0280942699","2147.11156115334","2544.35190258992","2965.10910714731","2968.24573461053","3169.11810456545","3565.4819808686","2135.10793516041","1909.6339279999","1774.65005467415","1683.569383164","","","758.132636115952","850.53905210228","1170.24182395748","1375.58825478435","1332.49688516302","1334.60950674293","1317.55503590448","1185.07255829669","1433.60142382166","1486.23135571518","1731.36674373384","2135.37390020633","2465.57107620992","2875.15463636402","3868.89963592854","4402.18403794473","4577.36139080792","5328.28521110454","6200.53095171914","6166.87824109886","4615.89101347433","4285.4905552932","3841.04487778324","4185.90768456771","4358.19343909293","4236.87993337309","","",
"Iraq","IRQ","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","2469.18670393104","2154.16234280136","2255.02627310269","2064.93492826185","2343.55366193328","2305.59448325997","2317.20022853658","2734.14449701229","3109.00765242491","3066.54611514943","9007.81609011486","","","","","","","","","","","","","","1007.48761364853","1195.93675047159","1657.98599833706","2347.98050946387","3656.85552570793","3213.01726715928","3731.38469897697","4582.43883889406","5324.23857632271","5547.80978365088","5259.89411940661","3989.63733363045","3817.55359794488","4057.35415119141","4359.27789030331","4545.38263358079","",
"Iceland","ISL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32128.805679216","32308.9649455331","39150.3260700751","43220.2233571991","42324.081874967","50014.4293914593","58309.3837407228","58614.2644783846","57828.9631734917","",
"Israel","ISR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2037.97404361851","1903.07687714638","2409.97084612577","2959.26578969311","4099.85190496067","3673.44984968362","3538.54015026261","3950.08339699369","3655.17201738054","4596.30517603106","4766.93538508368","5010.98858489007","5448.91616400638","6003.77741963652","5273.78298638452","4822.40907850539","6035.46203191098","7308.64720434871","9012.84519297463","8818.8178520394","10285.3790013862","11341.7489165101","12294.2579044607","11960.3178758444","13254.0128649696","15435.3948744868","16394.0586586597","16554.4940695198","16319.1667451102","15732.2750455685","16991.7694680973","16658.4440521977","15038.0557122424","15443.7320501833","16270.8919266293","17189.6613518539","18447.94926209","21164.1982209349","24716.1547522388","23048.3494228165","25927.101332308","28578.6367969652","27215.1958063117","30759.2217618452","32491.8868369592","30772.0516522478","32042.803014937","34994.6099354894","36077.1635092028","37638.0531465628","",
"Italy","ITA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","1887.22416167952","2067.69920437505","2395.70570982148","2858.21922948004","3176.62785612729","3555.62987175578","3503.2618173446","3998.10251181867","4890.94883017926","6140.87251759633","7338.90277208816","6483.21925107925","6407.55658044612","6658.34228834025","6586.77845826055","6778.61819889368","9608.77170213061","12137.3354453893","13453.6092775185","13960.8748747754","17611.3938688363","18520.4743771956","19499.9159184824","15675.4957215238","16155.6002235978","17382.9557020988","19505.4263860872","18552.9693161333","18943.6795863415","18730.6658813582","17038.9852827734","17378.2320327732","18791.9522566404","23138.1852496876","26385.0813785871","27050.4105624885","28308.5509480268","31792.7656315686","33666.1439289339","30590.7566520731","29580.7924749319","31631.0100568757","28560.6707787466","28932.6637228129","29020.7955323877","24525.6246433958","25533.5199972841","26863.256691728","28888.0534118716","27895.0742725717","",
"Jamaica","JAM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","661.047932638319","837.925258787281","835.897349399007","1052.97388852268","1230.38194024708","1196.3726732326","1274.01840014101","1010.05586573843","857.300276615757","917.294615999943","1044.64071329803","1150.99393390607","1225.56992142547","747.315219047853","638.534574881135","886.058013642705","1068.9121739492","1281.37053827791","1488.88275651825","1528.31197572558","1326.51440174399","1174.85931850434","1908.81259444452","1832.49167045602","2213.14685472277","2529.8532327101","2864.70771323171","2983.37757539598","2954.76927967661","2979.67571236259","3002.26568344173","3103.26592042549","3001.99404317767","3228.94940392706","3529.73098714821","3750.23372599243","3994.90174265532","4318.9354409204","3741.59472744335","4141.94549595497","4515.15729829437","4724.66241759034","4471.6376759317","4341.88613840217","4363.52775325483","4257.04036657519","4540.05821079539","4748.05575965982","5040.16108936179","",
"Jordan","JOR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","364.683722438712","405.261342706359","472.821964289118","581.194712694868","645.185327105086","773.411324911025","929.160292438233","1126.78776155062","1368.63156945928","1564.74182782929","1697.78367874072","1722.18341364699","1715.42531038197","1614.89857971933","1520.76685196671","1886.32113809579","1891.60035189649","1645.06363668457","1053.37112207282","997.914002227036","930.27500278531","1126.62164514652","1139.43096663301","1216.68963828247","1272.38481003623","1254.51226618964","1290.6583148957","1401.88023605446","1404.80272327727","1493.46594852269","1570.89130433985","1629.61948502483","1709.73172242399","1894.73505605815","2028.59527936404","2365.37369373945","2582.64680754736","3224.93878717815","3306.08294921288","3399.4597837567","3487.14987825647","3545.2431817171","3701.71962128373","3775.47255088268","3799.28280288258","3794.18323331463","3928.72160599471","4014.37741016578","4131.54277886755","",
